trial-01,0.026150842,0.101300973,0.040174766,0.119924947,2019-06-04_15:39:04.060444,adn
experiment_real_01,0.007538545,0.056422233,0.034390446,0.105432108,2019-06-08_21:25:32.654638,adn
experiment_real_01,0.010608842,0.067299655,0.039405096,0.114765741,2019-06-08_21:26:53.012987,adn
experiment_real_01,0.008756634,0.060039054,0.037318196,0.102298491,2019-06-08_21:28:15.431941,adn
experiment_real_01,0.009095021,0.063000512,0.039100517,0.109201595,2019-06-08_21:29:35.947721,adn
experiment_real_01,0.009902105,0.064521341,0.03064601,0.095499558,2019-06-08_21:30:57.726345,adn
experiment_real_01,0.01246379,0.067750286,0.034363832,0.103744671,2019-06-08_21:32:18.279235,adn
experiment_real_01,0.008856929,0.059612697,0.036921885,0.105205394,2019-06-08_21:33:40.842527,adn
experiment_real_01,0.010713031,0.065526831,0.032798149,0.106341287,2019-06-08_21:35:02.924187,adn
experiment_real_01,0.010122879,0.064910638,0.035476483,0.105109125,2019-06-08_21:36:18.857459,adn
experiment_real_01,0.012259693,0.070363303,0.03727222,0.115977136,2019-06-08_21:37:54.052828,adn
experiment_06,0.008856811,0.06064704,0.030345039,0.092827037,2019-06-11_03:20:11.962691,adn
experiment_06,0.014028894,0.073730798,0.033086885,0.098070189,2019-06-11_03:22:13.266176,adn
experiment_06,0.008303334,0.0594648,0.038093254,0.108961232,2019-06-11_03:24:14.685478,adn
experiment_06,0.010141937,0.061996342,0.038531497,0.109494872,2019-06-11_03:26:16.987975,adn
experiment_06,0.007974489,0.059492531,0.031023087,0.104479551,2019-06-11_03:28:19.367075,adn
experiment_06,0.011891692,0.070240301,0.030526651,0.098042823,2019-06-11_03:30:22.168623,adn
experiment_06,0.011578386,0.068783943,0.027636468,0.09854725,2019-06-11_03:32:26.840429,adn
experiment_06,0.00848318,0.060936892,0.03329774,0.099468805,2019-06-11_03:34:29.734896,adn
experiment_06,0.010115653,0.066244643,0.037195638,0.103673555,2019-06-11_03:36:33.285995,adn
experiment_06,0.012746538,0.071869755,0.028683763,0.095969349,2019-06-11_03:38:58.234563,adn
experiment-11,0.010126182,0.064334592,0.037441522,0.116531655,2019-06-18_16:40:06.081672,adn
experiment-11,0.011737259,0.069141151,0.036618445,0.116050243,2019-06-18_19:06:38.238516,adn
experiment-11,0.012633692,0.071221745,0.027057538,0.088812038,2019-06-18_19:07:52.353371,adn
experiment-11,0.011331762,0.069132082,0.031825002,0.103797562,2019-06-18_19:09:05.031489,adn
experiment-11,0.009134835,0.062777674,0.03113454,0.088578619,2019-06-18_19:10:18.343451,adn
experiment-11,0.013161429,0.072665725,0.031061947,0.101324037,2019-06-18_19:11:31.533304,adn
experiment-11,0.011850633,0.067868525,0.034030802,0.108872927,2019-06-18_19:12:45.594013,adn
experiment-11,0.014663568,0.078652092,0.034090672,0.103080347,2019-06-18_19:14:06.557386,adn
experiment-11,0.011337794,0.066194277,0.032774702,0.098854825,2019-06-18_19:15:20.301012,adn
experiment-11,0.015681578,0.078533937,0.034108583,0.104965322,2019-06-18_19:16:33.090021,adn
